,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수,남교사 수
1,수정빌라트,57㎡,서울시 동작구 상도1동,1159010300,313-1,서울시 동작구 상도로47길 36,37.500792,126.952407,17,0,5,3,226,51,17,,HT001,57.12,50.82,89,2,1,2,계단식,47400,165240,9480,108360,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,10,139.0,212.0,
2,수정빌라트,73㎡,서울시 동작구 상도1동,1159010300,313-1,서울시 동작구 상도로47길 36,37.500792,126.952407,17,0,5,3,226,51,17,,HT001,73.41,65.32,89,3,2,3,계단식,77070,242370,15410,149890,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,10,139.0,212.0,
3,수정빌라트,79㎡,서울시 동작구 상도1동,1159010300,313-1,서울시 동작구 상도로47길 36,37.500792,126.952407,17,0,5,3,226,51,17,,HT001,79.46,70.7,89,3,2,1,계단식,78790,246840,15750,152300,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,10,139.0,212.0,
4,수정빌라트,96A㎡,서울시 동작구 상도1동,1159010300,313-1,서울시 동작구 상도로47길 36,37.500792,126.952407,17,0,5,3,226,51,17,,HT001,96.32,85.7,89,3,2,1,계단식,112560,334650,22510,199580,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,10,139.0,212.0,
5,수정빌라트,97B㎡,서울시 동작구 상도1동,1159010300,313-1,서울시 동작구 상도로47길 36,37.500792,126.952407,17,0,5,3,226,51,17,,HT001,97.24,86.52,89,3,2,8,계단식,112560,334650,22510,199580,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,10,139.0,212.0,
6,수정빌라트,98,서울시 동작구 상도1동,1159010300,313-1,서울시 동작구 상도로47길 36,37.500792,126.952407,17,0,5,3,226,51,17,,HT001,98.93,88.02,89,3,2,1,계단식,109480,326640,21890,195270,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,10,139.0,212.0,
0,숭실그랜드,42㎡,서울시 동작구 상도1동,1159010300,317-1,서울시 동작구 상도로47다길 29,37.501467,126.953065,14,0,5,4,268,59,10,,HT001,42.88,36.6,85,2,1,1,복도식,29880,119520,5970,83670,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,9,139.0,212.0,
1,숭실그랜드,47㎡,서울시 동작구 상도1동,1159010300,317-1,서울시 동작구 상도로47다길 29,37.501467,126.953065,14,0,5,4,268,59,10,,HT001,47.21,40.3,85,2,1,1,복도식,33640,129450,6720,89090,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,9,139.0,212.0,
2,숭실그랜드,52㎡,서울시 동작구 상도1동,1159010300,317-1,서울시 동작구 상도로47다길 29,37.501467,126.953065,14,0,5,4,268,59,10,,HT001,52.52,44.83,85,2,1,1,복도식,43530,155170,8700,102940,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,9,139.0,212.0,
3,숭실그랜드,56㎡,서울시 동작구 상도1동,1159010300,317-1,서울시 동작구 상도로47다길 29,37.501467,126.953065,14,0,5,4,268,59,10,,HT001,56.84,48.52,85,2,1,3,복도식,46110,161880,9220,106550,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,9,139.0,212.0,
4,숭실그랜드,67㎡,서울시 동작구 상도1동,1159010300,317-1,서울시 동작구 상도로47다길 29,37.501467,126.953065,14,0,5,4,268,59,10,,HT001,67.61,57.71,85,2,1,3,복도식,61160,201010,12230,127620,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,9,139.0,212.0,
5,숭실그랜드,72㎡,서울시 동작구 상도1동,1159010300,317-1,서울시 동작구 상도로47다길 29,37.501467,126.953065,14,0,5,4,268,59,10,,HT001,72.96,62.28,85,2,1,1,복도식,68470,220010,13690,137850,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,9,139.0,212.0,
6,숭실그랜드,82A㎡,서울시 동작구 상도1동,1159010300,317-1,서울시 동작구 상도로47다길 29,37.501467,126.953065,14,0,5,4,268,59,10,,HT001,82.29,70.24,85,3,2,3,복도식,79650,249090,15930,153510,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,9,139.0,212.0,
7,숭실그랜드,83B,서울시 동작구 상도1동,1159010300,317-1,서울시 동작구 상도로47다길 29,37.501467,126.953065,14,0,5,4,268,59,10,,HT001,83.62,71.37,85,3,2,1,복도식,77930,244610,15580,151100,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,9,139.0,212.0,
0,정호탑,68A㎡,서울시 동작구 상도1동,1159010300,564,서울시 동작구 강남초등4길 9,37.505524,126.951663,12,0,5,5,264,59,12,(주)정호종합건설,HT001,68.25,62.23,91,3,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,정호탑,69B㎡,서울시 동작구 상도1동,1159010300,564,서울시 동작구 강남초등4길 9,37.505524,126.951663,12,0,5,5,264,59,12,(주)정호종합건설,HT001,69.35,63.23,91,3,1,1,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,정호탑,85㎡,서울시 동작구 상도1동,1159010300,564,서울시 동작구 강남초등4길 9,37.505524,126.951663,12,0,5,5,264,59,12,(주)정호종합건설,HT001,85.79,78.22,91,3,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,정호탑,86A㎡,서울시 동작구 상도1동,1159010300,564,서울시 동작구 강남초등4길 9,37.505524,126.951663,12,0,5,5,264,59,12,(주)정호종합건설,HT001,86.59,78.95,91,3,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,정호탑,87B㎡,서울시 동작구 상도1동,1159010300,564,서울시 동작구 강남초등4길 9,37.505524,126.951663,12,0,5,5,264,59,12,(주)정호종합건설,HT001,87.09,79.41,91,3,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,정호탑,88A㎡,서울시 동작구 상도1동,1159010300,564,서울시 동작구 강남초등4길 9,37.505524,126.951663,12,0,5,5,264,59,12,(주)정호종합건설,HT001,88.99,81.13,91,3,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,정호탑,90C㎡,서울시 동작구 상도1동,1159010300,564,서울시 동작구 강남초등4길 9,37.505524,126.951663,12,0,5,5,264,59,12,(주)정호종합건설,HT001,90.59,82.6,91,3,2,2,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,정호탑,90B㎡,서울시 동작구 상도1동,1159010300,564,서울시 동작구 강남초등4길 9,37.505524,126.951663,12,0,5,5,264,59,12,(주)정호종합건설,HT001,90.43,82.45,91,3,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,정호탑,92㎡,서울시 동작구 상도1동,1159010300,564,서울시 동작구 강남초등4길 9,37.505524,126.951663,12,0,5,5,264,59,12,(주)정호종합건설,HT001,92,83.88,91,3,2,2,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,정호탑,105,서울시 동작구 상도1동,1159010300,564,서울시 동작구 강남초등4길 9,37.505524,126.951663,12,0,5,5,264,59,12,(주)정호종합건설,HT001,105.12,77.75,74,3,2,1,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,한주에코,64㎡,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,64.51,53.41,83,3,1,1,계단식,68040,218890,13600,137250,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11,139.0,212.0,
1,한주에코,70㎡,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,70.41,58.3,83,3,1,1,계단식,81800,254680,16360,156520,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11,139.0,212.0,
2,한주에코,74㎡,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,74.61,61.78,83,3,1,1,계단식,87820,270320,17560,164940,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11,139.0,212.0,
3,한주에코,84A㎡,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,84.95,70.34,83,3,1,1,계단식,106400,318640,21280,190960,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11,139.0,212.0,
4,한주에코,87B㎡,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,87.02,72.05,83,3,1,1,계단식,106400,318640,21280,190960,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11,139.0,212.0,
5,한주에코,88㎡,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,88.24,73.06,83,3,1,1,계단식,107280,320920,21450,192190,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11,139.0,212.0,
6,한주에코,96㎡,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,96.17,79.63,83,3,2,3,계단식,122720,359160,24540,211900,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11,139.0,212.0,
7,한주에코,99A㎡,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,99.87,82.69,83,3,2,1,계단식,141200,394280,28240,224840,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11,139.0,212.0,
8,한주에코,100B㎡,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,100.45,83.17,83,3,2,3,계단식,141200,394280,28240,224840,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11,139.0,212.0,
9,한주에코,101,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,101.43,83.98,83,3,2,4,계단식,141200,394280,28240,224840,0,0,0,,,,,"6억 5,000",,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11,139.0,212.0,
0,현진베스트빌,77㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,77.62,67.85,87,3,2,1,계단식,83950,260270,16790,159530,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2,139.0,212.0,
1,현진베스트빌,80㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,80.19,70.1,87,3,2,1,계단식,89540,274790,17900,167350,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2,139.0,212.0,
2,현진베스트빌,83B㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,83.68,73.15,87,3,2,9,계단식,94270,287090,18850,173970,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2,139.0,212.0,
3,현진베스트빌,83A㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,83.57,73.05,87,3,2,1,계단식,94270,287090,18850,173970,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2,139.0,212.0,
4,현진베스트빌,93㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,93.81,82,87,3,2,3,계단식,102440,308330,20480,185410,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2,139.0,212.0,
5,현진베스트빌,97㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,97.12,84.9,87,3,2,1,계단식,96850,293810,19370,177590,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2,139.0,212.0,
6,현진베스트빌,101㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,101.65,88.86,87,3,2,1,계단식,102000,307200,20400,184800,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2,139.0,212.0,
7,현진베스트빌,106㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,106.78,93.34,87,3,2,1,계단식,105520,316340,21100,189720,0,0,0,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391,387,20230531,3,49,6,6,5,6,6,6,128,140,100,127,133,,2,11,35,778,0,6,0,0,20230531,14,,0,0.0,20230531,직영,3385,887,827046000,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2,139.0,212.0,
