,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년_학생_수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생_수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),6학년 학생 수,방과후_학생 _수
0,LIG서울역리가,110B㎡,서울시 중구 만리동1가,1114017300,231,서울시 중구 만리재로33길 21,37.556198,126.966628,181,0,15,6,229,26,221,엘아이지건설주식회사,HT001,110.96,84.95,77,3,2,58,계단식,774900,1491840,154980,561960,0,0,0,,276500,277282,,"13억 5,000","7억 2,000","7억 5,000",,,,,서울봉래초등학교,B100002380,서울특별시 중구 만리동2가 2번지,공립,단설,18950918,서울특별시교육청,http://seoul-bongrae.sen.es.kr,20230531,17.6,18.4,228,194,20230531,5,33,4,4,3,3,4,3,90,73,53,68,74,,2,10,21,422,2,4,0,0,20230531,7,,0,0.0,20230531,직영,3733,422,332128000,37.5563511,126.96412361,1114017400,서울시,19.8,17.4,중구,17.9,14.8,6,54.0,225.0
1,LIG서울역리가,111D㎡,서울시 중구 만리동1가,1114017300,231,서울시 중구 만리재로33길 21,37.556198,126.966628,181,0,15,6,229,26,221,엘아이지건설주식회사,HT001,111.45,84.95,76,3,2,13,계단식,774900,1491840,154980,561960,0,0,0,,276505,277286,"14억 5,000","14억 7,000",,7억,,,,,서울봉래초등학교,B100002380,서울특별시 중구 만리동2가 2번지,공립,단설,18950918,서울특별시교육청,http://seoul-bongrae.sen.es.kr,20230531,17.6,18.4,228,194,20230531,5,33,4,4,3,3,4,3,90,73,53,68,74,,2,10,21,422,2,4,0,0,20230531,7,,0,0.0,20230531,직영,3733,422,332128000,37.5563511,126.96412361,1114017400,서울시,19.8,17.4,중구,17.9,14.8,6,54.0,225.0
2,LIG서울역리가,111E㎡,서울시 중구 만리동1가,1114017300,231,서울시 중구 만리재로33길 21,37.556198,126.966628,181,0,15,6,229,26,221,엘아이지건설주식회사,HT001,111.3,84.98,76,3,2,13,계단식,774900,1491840,154980,561960,0,0,0,,276591,277373,,,,,,,,,서울봉래초등학교,B100002380,서울특별시 중구 만리동2가 2번지,공립,단설,18950918,서울특별시교육청,http://seoul-bongrae.sen.es.kr,20230531,17.6,18.4,228,194,20230531,5,33,4,4,3,3,4,3,90,73,53,68,74,,2,10,21,422,2,4,0,0,20230531,7,,0,0.0,20230531,직영,3733,422,332128000,37.5563511,126.96412361,1114017400,서울시,19.8,17.4,중구,17.9,14.8,6,54.0,225.0
3,LIG서울역리가,112A㎡,서울시 중구 만리동1가,1114017300,231,서울시 중구 만리재로33길 21,37.556198,126.966628,181,0,15,6,229,26,221,엘아이지건설주식회사,HT001,112.1,84.98,76,3,2,84,계단식,774900,1491840,154980,561960,0,0,0,,276597,277380,"13억 5,000","15억 5,000",,,,,,,서울봉래초등학교,B100002380,서울특별시 중구 만리동2가 2번지,공립,단설,18950918,서울특별시교육청,http://seoul-bongrae.sen.es.kr,20230531,17.6,18.4,228,194,20230531,5,33,4,4,3,3,4,3,90,73,53,68,74,,2,10,21,422,2,4,0,0,20230531,7,,0,0.0,20230531,직영,3733,422,332128000,37.5563511,126.96412361,1114017400,서울시,19.8,17.4,중구,17.9,14.8,6,54.0,225.0
4,LIG서울역리가,112C,서울시 중구 만리동1가,1114017300,231,서울시 중구 만리재로33길 21,37.556198,126.966628,181,0,15,6,229,26,221,엘아이지건설주식회사,HT001,112.43,84.97,76,3,2,13,계단식,774900,1491840,154980,561960,0,0,0,,276572,277354,,,,,,,,,서울봉래초등학교,B100002380,서울특별시 중구 만리동2가 2번지,공립,단설,18950918,서울특별시교육청,http://seoul-bongrae.sen.es.kr,20230531,17.6,18.4,228,194,20230531,5,33,4,4,3,3,4,3,90,73,53,68,74,,2,10,21,422,2,4,0,0,20230531,7,,0,0.0,20230531,직영,3733,422,332128000,37.5563511,126.96412361,1114017400,서울시,19.8,17.4,중구,17.9,14.8,6,54.0,225.0
0,SY파크힐,94㎡,서울시 중구 만리동1가,1114017300,56-11,서울시 중구 만리재로37길 49,37.55708,126.96572,13,0,5,4,199,47,19,(주)세영코리아,HT001,94.89,82.87,87,3,2,4,계단식,109920,327780,21980,195880,0,0,0,,,,,,,,,,,,서울봉래초등학교,B100002380,서울특별시 중구 만리동2가 2번지,공립,단설,18950918,서울특별시교육청,http://seoul-bongrae.sen.es.kr,20230531,17.6,18.4,228,194,20230531,5,33,4,4,3,3,4,3,90,73,53,68,74,,2,10,21,422,2,4,0,0,20230531,7,,0,0.0,20230531,직영,3733,422,332128000,37.5563511,126.96412361,1114017400,서울시,19.8,17.4,중구,17.9,14.8,1,54.0,225.0
1,SY파크힐,109A㎡,서울시 중구 만리동1가,1114017300,56-11,서울시 중구 만리재로37길 49,37.55708,126.96572,13,0,5,4,199,47,19,(주)세영코리아,HT001,109.67,95.78,87,3,2,4,계단식,152640,416000,30520,232840,0,0,0,,,,,,,,,,,,서울봉래초등학교,B100002380,서울특별시 중구 만리동2가 2번지,공립,단설,18950918,서울특별시교육청,http://seoul-bongrae.sen.es.kr,20230531,17.6,18.4,228,194,20230531,5,33,4,4,3,3,4,3,90,73,53,68,74,,2,10,21,422,2,4,0,0,20230531,7,,0,0.0,20230531,직영,3733,422,332128000,37.5563511,126.96412361,1114017400,서울시,19.8,17.4,중구,17.9,14.8,1,54.0,225.0
2,SY파크힐,109B㎡,서울시 중구 만리동1가,1114017300,56-11,서울시 중구 만리재로37길 49,37.55708,126.96572,13,0,5,4,199,47,19,(주)세영코리아,HT001,109.75,95.85,87,3,2,4,계단식,152640,416000,30520,232840,0,0,0,,,,,,,,,,,,서울봉래초등학교,B100002380,서울특별시 중구 만리동2가 2번지,공립,단설,18950918,서울특별시교육청,http://seoul-bongrae.sen.es.kr,20230531,17.6,18.4,228,194,20230531,5,33,4,4,3,3,4,3,90,73,53,68,74,,2,10,21,422,2,4,0,0,20230531,7,,0,0.0,20230531,직영,3733,422,332128000,37.5563511,126.96412361,1114017400,서울시,19.8,17.4,중구,17.9,14.8,1,54.0,225.0
3,SY파크힐,170,서울시 중구 만리동1가,1114017300,56-11,서울시 중구 만리재로37길 49,37.55708,126.96572,13,0,5,4,199,47,19,(주)세영코리아,HT001,170.19,148.62,87,3,2,1,계단식,255600,611640,51120,304920,0,0,0,,,,,,,,,,,,서울봉래초등학교,B100002380,서울특별시 중구 만리동2가 2번지,공립,단설,18950918,서울특별시교육청,http://seoul-bongrae.sen.es.kr,20230531,17.6,18.4,228,194,20230531,5,33,4,4,3,3,4,3,90,73,53,68,74,,2,10,21,422,2,4,0,0,20230531,7,,0,0.0,20230531,직영,3733,422,332128000,37.5563511,126.96412361,1114017400,서울시,19.8,17.4,중구,17.9,14.8,1,54.0,225.0
0,서울역디오빌(주상복합),70㎡,서울시 중구 만리동1가,1114017300,62-7,서울시 중구 만리재로 193,37.55514,126.967209,72,0,15,15,815,59,189,(주)대우건설,HT001,70.77,56.66,80,2,1,6,복도식,,,,,,,,,,,,,,,,,,,서울봉래초등학교,B100002380,서울특별시 중구 만리동2가 2번지,공립,단설,18950918,서울특별시교육청,http://seoul-bongrae.sen.es.kr,20230531,17.6,18.4,228,194,20230531,5,33,4,4,3,3,4,3,90,73,53,68,74,,2,10,21,422,2,4,0,0,20230531,7,,0,0.0,20230531,직영,3733,422,332128000,37.5563511,126.96412361,1114017400,서울시,19.8,17.4,중구,17.9,14.8,6,54.0,225.0
